business_categories,business_id,business_name,business_review_count,business_stars,reviewer_average_stars,stars,text,user_id
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,4.09,5,"Good coffee at excellent prices.  Steve is nice, ask him about the Economy when you stop by.",WSU1d5S2w5YtIkgqN6dgqw
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,4.07,4,"I forgot how much I like this place! Great coffee, great service, and AWESOME PEANUTBUTTER COOKIES....mmmmmmmmmmm!!!!!!!!!

I love that they have a ton of loose teas to choose from, and their coffee is smooth and delish as well (coffee is ALWAYS better made in a french press!). The barista told me they get some of their teas from their roaster and from tealux (have to research that one) They offer soy and almond milk options, for us anti-dairy folk. They have housemade cookies and pastries and fritatas. They only thing, with the fritatas, you have to reheat them yourself in a microwave (personally, I prefre made-to-order food).

I don't know if it's true with all the cookies, but at least I know the peanutbutter cookie is gluten and dairy free, though not vegan (contains eggs). Great service.....the barista even texted his boss for me to verify what ingredients are used in the cookies. Nice guy!

Great coffee shop for the area! I'm a fan :)",wLuDGMXytNVTF8ZU2gwUEQ
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,4.6,4,"Great Americanos. The espresso beans have a great balance, and the atmosphere is upbeat. I live in the area and think this is one of the best, authentic places to get coffee.",W8VwhClze3DcqcZ3QkWuAA
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,3.88,4,"Good morning coffee :)  I live about 2 blocks from Steve's and I find myself stopping by occasionally before work. As far as I know the owner opens the cafe around 6ish in the morning? I don't really know, seeing as how i need my coffee in order to communicate and I am usually running out the door on my way to work. Drinks are great, the place is clean and the tea selection is outrageous. I have never had a complaint about steve's and I don't think the future will bring dissatisfaction either.",vrM_uBgwfDQ6bQxGVHdUGQ
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,4.22,5,"This is the best coffee in this part of town. The coffee is roasted locally, and always ""pressed."" It does make a difference!

The atmosphere is very laid back, it's never too crowded and unpretentious doesn't begin to describe its feel.",UE1UIi95jSk5tAzOdtnjIA
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,3.5,4,"Steve's has great prices for some of the best coffee in Tempe. The space is warmly decorated and inviting, perfect for an after-dinner cup of coffee with friends.

They make their own food and pastries here every day as well. Try their brioche!",TWjDnKexHSp0U3UQ3W01Kw
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,4.36,5,"I've been going to Steve's for years now, and I can't believe that I haven't reviewed it here... I really can't say enough good things about them.

Their coffee is wonderful, never bitter or sour. My personal favorite is the Aztech Mocha. 

The staff is so friendly, and almost always recognize me. I feel like even when they're busy, they take the time to talk to me. Whenever I'm hesitant about a drink, they assured me that if I didn't like it, they'd make me something else. 

Their food is mostly handmade and always very good. 

I really do try to visit the smaller, independently owned business in my area, since it seems that Phoenix is so corporate. I will absolutely go out of my way to visit Steve's -- and that says a lot since there are many competitors out there.

(on a side note, the only drawback of Steve's is that I cannot tip when I use my credit card. The staff almost always deserves a tip and I feel like a jerk when I don't have any cash)",Tbe7FZsU_XY3a6Ya6LAG7A
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,4.05,5,"I love Steve's.  Having been here twice now, I feel safe with my conclusion.

Steve's Espresso is tucked away on the side of an obscure strip mall in Tempe.  Most don't even know it is here, which is perfect for an increasingly anti-social nerd like myself.

The atmosphere is a little bit different, too.  While it is like most coffee shops, it is a bit simpler and the music is a bit different.  All of which add to my liking of this place. 

Let's not forget the coffee.  While I can admit I may have had better coffee at other places, the espresso at Steve's is very delicious.  And for some reason, I have noticed their Mocha tends to give me a bit more motivation than most places.  

I thank @bwilley for having a meeting with me here, because it is now a new fav.",T46gxPbJMWmlLyr7GxQLyQ
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,3.8,4,I like the simplicity of this shop and the coffee is great : ),SVw1pW_7t0YmnvyAEOovoA
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,4.19,4,"Awesome little place. Freshly brewed coffee and tons of teas. Really friendly service too. I hope to see the atmosphere spiced up a little more (ie paintings, photos, or any other sort of art).",SvjQWAB1r791mGyaVTDvQA
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,3.9,4,"Nice, little spot we stopped in today after having lunch at Pasand. The employee was very friendly and decor was standard of a coffee shop. Despite being full from Indian buffet, I can't help but try baked goods in a new spot. For me, this was a soft-baked Snickerdoodle, that was good. I also had a small, non-fat pumpkin latte (yes, non-fat with the cookie!) that was equally enjoyable. For a total of 2 cookies, a juice box, latte, double espresso, and small italian soda, it came out to a little over $10. Not too shabby.",RxfFQxUtSIGYwTKU_rvAeg
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,3.48,4,"Awesome coffee, I got an iced coffee and it was pretty delicious. It was strong but very low in acidity, which is always the way I prefer an iced coffee. I also ordered the veggie frittata and took it to go. I was really impressed with the frittata, it was light and fluffy and the veggies were crisp even after I reheated it. 

I try to support local whenever I can and I am really happy my friend suggested this place instead of Starbucks. Fast and Fresh and Free Wi Fi!",q9XgOylNsSbqZqF_SO3-OQ
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,3.58,4,"My first time at Steve's Espresso.

I love Steve's!  Cool & funky atmosphere.  Funky music.  Good prices.  Funky barista.  What isn't improved if you rub a little funk on it?  

I had a ham & cheese brioche with my iced decaf.  Surprisingly good!  The filling was nice and not scrimpy.  The pastry pocket was flaky and delicious with a nice rosemary flavor.  Good light lunch!

Can you say free wifi?",P2kVk4cIWyK4e4h14RhK-Q
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,3.64,3,great drinks. Good prices. BUT YOUR HOURS MAKE ME WANT TO DESTROY YOU.,Ow8iWYjwgn7DzOU6yCBvXw
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,3.77,4,"Been to Steve's a few times.  Time for a review.  (+ positive, - negative, -/+ neutral)

+ Good ambiance.  Low lighting and sweet music.  I really enjoy studying here.

+ Slightly above average coffee.  I've had better, but Steve's still has really good drinks.

+ Awesome prices.  I'm in college and I really like saving my money.

-/+ Customer service is alright.  One time I was there only one barista working.  He was obviously a high school student and had other important things going on.  Two of his friends came in and chatted him up at the counter... and they weren't quiet.  Then, he left the counter, with no one else there, to go outside for a smoke and talk with his little friends.  Nothing happened in result, but I thought it was rude.",Ovac_Bws19DOy2_ai3WzeA
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,3.73,5,"I've been here 4 or 5 times. The french press is what I have purchased all of those times, and its excellent. Smooth tasty cup of joe, at a cheap price, and a great atmosphere. I'm not one to loiter around coffee houses too long, but if I were to do a little bit of loitering this would be the place to loiter. They have a great selection of teas, as previously mentioned. Steves is recommended.",Oh1o-WZ2e8peGy7rPLUFcA
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,3.46,4,"Steve's is in my Baseline & Guadalupe neighborhood, and I have come to rely on their ultra smooth french press coffee.  A mellow coffeehouse that isn't packed with hipsters who stand around outside smoking.   Wonderful place for actually reading.  A great independent Tempe business...  don't go to Starbucks in Tempe when you have so many other choices.",nAmfiopC7tSuK3mN24ouRQ
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,3.71,4,"While I was enjoying all the coffee shops in Phoenix, everyone needs to find a good coffee shop near their house for those days you are in a time crunch or feeling a little grouchy. In Tempe, Starbucks seems to reign and while I like Xtreme Bean's coffee, the ambiance still feels a bit corporate. While checking out New Time's Best of, I got an idea for Tempe. Behold, the winner of best new coffee shop in Tempe for 2005-Steve's! I loved the fact they do french press coffee instead of drip, my prefered method as well.

Tucked into a corner of a strip mall (of course) of McClintock and Baseline, there was ample parking. There were some guys chilling out at the steel tables with umbrellas outside the cafe, smoking and reading books. Indoors, the rust orange colour was pretty soothing as were the wooden floors. Some small tables and chairs and lounging furniture scattered around the front of the cafe. Great artwork on the walls. The counter was inviting and had a lot of good looking, fresh pastries. The owners were there, chilling out and training a new barista and recommended the American iced decaf since they didn't have decaf iced coffee. It was delicious with soy and it cost under 2 bucks and it was a pretty big sized cup! I found this place to be one of the friendliest, cleanest coffee shops and I liked the magazine and newspaper selection. I went outside to enjoy my coffee, even though it had a view of the parking lot (I am getting used to this aspect of Arizona life) at one of the tables. I can see how this shop slipped under radars due to location, but really worth a try if around the Tempe area.",mfvezpz6ohS0NQk3DZdvqQ
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,4.12,5,"Locally roasted beans. Really great espresso. French pressed coffee. Made-from-scratch baked goods. Servers know coffee. Fun jazzy soundtrack. Free WiFi.

What more do you need? I've been going to this place on and off for ten years, and their espresso has always been among the best. I just wish I would've been smart enough to buy a house closer by!",M0teEfJVRCnFCQOMMOEtWw
Food; Coffee & Tea,Q0AADLgsYi1sFDk8jtMYUw,Steve's Espresso,71,4,4.24,4,"Good coffee, good tea, nice seating--music can be kind of loud though. 

I really like their Buckingham Palace tea, with bergamot (Earl Grey flavoring) and jasmine. However, their pot of tea is the smaller than a large, but costs more. I forget this every time I get it, but maybe they're supposed to refill it or something ... 

The prices are pretty reasonable in general, like 2.50 for a cappuccino/latte. 

I like the seating, tables, comfy chairs, usually I can get my pick. Also, can't beat the free wi-fi! A good place to study/meet/or just get a good drink. The baristas are really nice too.

Oooo and they have good pastries mmmmmm",M_8hm169M6QDMng-tAntpA
